,edge,source,target,entry_ts,duration,exit_ts
0,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,1660937034750738383,1409,1660937034750739792
1,masoum_tp:UploadMedia_result_FUNC_writesocialnetworktypes_tp:Url_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,socialnetworktypes_tp:Url_FUNC_read,1660937034116997720,2033,1660937034116999444
2,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660937034716824686,2481,1660937034749310884
3,masoum_tp:UploadMedia_result_FUNC_writeusertimeline_tp:WriteUserTimeline_presult_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,usertimeline_tp:WriteUserTimeline_presult_FUNC_read,1660937034548717585,48056,1660937034548720196
4,masoum_tp:UploadMedia_result_FUNC_writesocialnetworktypes_tp:Creator_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,socialnetworktypes_tp:Creator_FUNC_read,1660937033977178132,1825,1660937033977182077
5,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadText_args_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadText_args_FUNC_read,1660937034443369840,1296,1660937034443374132
6,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadText_result_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadText_result_FUNC_write,1660937033917169487,2123,1660937033917171106
7,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadUniqueId_result_FUNC_write,1660937034442649591,1296,1660937034442651460
8,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadCreator_result_FUNC_write,1660937034749250239,1564,1660937034749252401
9,masoum_tp:UploadMedia_result_FUNC_writesocialnetworktypes_tp:Creator_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,1660937033387773923,2206,1660937033387775655
10,masoum_tp:UploadMedia_result_FUNC_writesocialnetworktypes_tp:Media_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,1660937034750827337,1409,1660937034750828554
11,masoum_tp:UploadMedia_result_FUNC_writesocialnetworktypes_tp:Url_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,socialnetworktypes_tp:Url_FUNC_write,1660937034701225155,1439,1660937034701226545
12,masoum_tp:UploadMedia_result_FUNC_writepoststorageservice_tp:PostStorageServiceClient_FUNC_send_StorePost,masoum_tp:UploadMedia_result_FUNC_write,poststorageservice_tp:PostStorageServiceClient_FUNC_send_StorePost,1660937033859605007,48056,1660937033860216607
13,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadUniqueId_args_FUNC_read,1660937034251825090,1456,1660937034251827450
14,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,1660937034744593087,1564,1660937034749141597
15,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,1660937033917088251,2123,1660937033917220737
16,masoum_tp:UploadMedia_result_FUNC_writeusertimeline_tp:UserTimelineServiceClient_FUNC_recv_WriteUserTimeline,masoum_tp:UploadMedia_result_FUNC_write,usertimeline_tp:UserTimelineServiceClient_FUNC_recv_WriteUserTimeline,1660937033188590335,2099,1660937033188764545
17,masoum_tp:UploadMedia_result_FUNC_writeusertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,masoum_tp:UploadMedia_result_FUNC_write,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,1660937033188587826,2099,1660937033188766884
18,masoum_tp:UploadMedia_result_FUNC_writepoststorageservice_tp:StorePost_pargs_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,poststorageservice_tp:StorePost_pargs_FUNC_write,1660937034701202524,1439,1660937034701230003
19,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,1660937034696513995,1409,1660937034750752782
20,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,1660937034014628997,1165,1660937034364988246
21,masoum_tp:UploadMedia_result_FUNC_writeusertimeline_tp:UserTimelineServiceClient_FUNC_send_WriteUserTimeline,masoum_tp:UploadMedia_result_FUNC_write,usertimeline_tp:UserTimelineServiceClient_FUNC_send_WriteUserTimeline,1660937034609344084,2428,1660937034609387235
22,masoum_tp:UploadMedia_result_FUNC_writesocialnetworktypes_tp:Post_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,1660937034701205690,1439,1660937034701228127
23,masoum_tp:UploadMedia_result_FUNC_writeusertimeline_tp:WriteUserTimeline_pargs_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,usertimeline_tp:WriteUserTimeline_pargs_FUNC_write,1660937034609350259,2428,1660937034609352572
24,masoum_tp:UploadMedia_result_FUNC_writepoststorageservice_tp:StorePost_presult_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,poststorageservice_tp:StorePost_presult_FUNC_read,1660937034582495796,2075,1660937034582498234
25,masoum_tp:UploadMedia_result_FUNC_writepoststorageservice_tp:PostStorageServiceClient_FUNC_recv_StorePost,masoum_tp:UploadMedia_result_FUNC_write,poststorageservice_tp:PostStorageServiceClient_FUNC_recv_StorePost,1660937034581201843,2075,1660937034582500001
26,masoum_tp:UploadMedia_result_FUNC_writepoststorageservice_tp:PostStorageServiceClient_FUNC_StorePost,masoum_tp:UploadMedia_result_FUNC_write,poststorageservice_tp:PostStorageServiceClient_FUNC_StorePost,1660937034581197044,2075,1660937034582501757
27,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadUrls_result_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadUrls_result_FUNC_write,1660937034749402719,2481,1660937034749404287
28,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,1660937034716777831,2481,1660937034749441409
29,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,1660937034716827764,1564,1660937034749298133
30,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadUserMentions_result_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadUserMentions_result_FUNC_write,1660937034364948187,1165,1660937034364949620
31,masoum_tp:UploadMedia_result_FUNC_writesocialnetworktypes_tp:Media_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,socialnetworktypes_tp:Media_FUNC_read,1660937034203407342,1624,1660937034203408465
32,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadCreator_args_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadCreator_args_FUNC_read,1660937033392805088,1843,1660937033392812570
33,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadMedia_args_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadMedia_args_FUNC_read,1660937033838147437,1476,1660937033838155602
34,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadUrls_args_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadUrls_args_FUNC_read,1660937033571446168,1671,1660937033571455060
35,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadUserMentions_args_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadUserMentions_args_FUNC_read,1660937034010330669,2085,1660937034010334289
36,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadUniqueId_args_FUNC_read,1660937034730666167,3365,1660937034730669532
37,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadUniqueId_result_FUNC_write,1660937034597186639,3967,1660937034597188504
38,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,1660937034597063289,3967,1660937034597238886
39,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660937034697897041,6785,1660937034750350128
40,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:UploadUserMentions_result_FUNC_write,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadUserMentions_result_FUNC_write,1660937034316764003,2881,1660937034316765884
41,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadMedia_result_FUNC_write,1660937033370339543,6710,1660937033370341580
42,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,1660937034362881614,3970,1660937034362942470
43,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadCreator_result_FUNC_write,1660937034377988297,3292,1660937034377990695
44,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,1660937034376422923,3292,1660937034378034740
45,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,1660937034250595015,4279,1660937034250789895
46,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:UploadUrls_result_FUNC_write,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadUrls_result_FUNC_write,1660937034750300677,6785,1660937034750302246
47,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,1660937034697899560,6785,1660937034750346703
48,masoum_tp:UploadUniqueId_args_FUNC_readusertimeline_tp:WriteUserTimeline_presult_FUNC_read,masoum_tp:UploadUniqueId_args_FUNC_read,usertimeline_tp:WriteUserTimeline_presult_FUNC_read,1660937033821683866,5080,1660937033821686862
49,masoum_tp:UploadUniqueId_args_FUNC_readusertimeline_tp:UserTimelineServiceClient_FUNC_recv_WriteUserTimeline,masoum_tp:UploadUniqueId_args_FUNC_read,usertimeline_tp:UserTimelineServiceClient_FUNC_recv_WriteUserTimeline,1660937034541604013,4128,1660937034542110199
50,masoum_tp:UploadUniqueId_args_FUNC_readusertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,masoum_tp:UploadUniqueId_args_FUNC_read,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,1660937034541556418,4128,1660937034542112035
51,masoum_tp:UploadUniqueId_args_FUNC_readusertimeline_tp:UserTimelineServiceClient_FUNC_send_WriteUserTimeline,masoum_tp:UploadUniqueId_args_FUNC_read,usertimeline_tp:UserTimelineServiceClient_FUNC_send_WriteUserTimeline,1660937034414097891,3872,1660937034414138570
52,masoum_tp:UploadUniqueId_args_FUNC_readpoststorageservice_tp:PostStorageServiceClient_FUNC_send_StorePost,masoum_tp:UploadUniqueId_args_FUNC_read,poststorageservice_tp:PostStorageServiceClient_FUNC_send_StorePost,1660937034533656000,5005,1660937034533710019
53,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:UploadUserMentions_args_FUNC_read,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadUserMentions_args_FUNC_read,1660937034730741161,3365,1660937034730743977
54,masoum_tp:UploadUniqueId_args_FUNC_readsocialnetworktypes_tp:Creator_FUNC_read,masoum_tp:UploadUniqueId_args_FUNC_read,socialnetworktypes_tp:Creator_FUNC_read,1660937033859839728,5843,1660937033859841457
55,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:UploadCreator_args_FUNC_read,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadCreator_args_FUNC_read,1660937034054902460,4539,1660937034054911109
56,masoum_tp:UploadUniqueId_args_FUNC_readsocialnetworktypes_tp:Media_FUNC_read,masoum_tp:UploadUniqueId_args_FUNC_read,socialnetworktypes_tp:Media_FUNC_read,1660937034432664667,4537,1660937034432665884
57,masoum_tp:UploadUniqueId_args_FUNC_readsocialnetworktypes_tp:Url_FUNC_read,masoum_tp:UploadUniqueId_args_FUNC_read,socialnetworktypes_tp:Url_FUNC_read,1660937034739177104,3310,1660937034739178499
58,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:UploadUrls_args_FUNC_read,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadUrls_args_FUNC_read,1660937034739154955,3310,1660937034739180616
59,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:UploadText_args_FUNC_read,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadText_args_FUNC_read,1660937034739169452,3398,1660937034739170463
