,edge,source,target,entry_ts,duration,exit_ts
0,socialnetworktypes_tp:Media_FUNC_readsocialnetworktypes_tp:Media_FUNC_read,socialnetworktypes_tp:Media_FUNC_read,socialnetworktypes_tp:Media_FUNC_read,1660849385441666709,3199,1660849385441668625
1,masoum_tp:UploadCreator_args_FUNC_readsocialnetworktypes_tp:Creator_FUNC_read,masoum_tp:UploadCreator_args_FUNC_read,socialnetworktypes_tp:Creator_FUNC_read,1660849386754698211,4363,1660849386754699085
2,masoum_tp:UploadCreator_args_FUNC_readsocialnetworktypes_tp:Media_FUNC_read,masoum_tp:UploadCreator_args_FUNC_read,socialnetworktypes_tp:Media_FUNC_read,1660849385441672622,15291,1660849385441674155
3,masoum_tp:UploadCreator_args_FUNC_readmasoum_tp:UploadCreator_args_FUNC_read,masoum_tp:UploadCreator_args_FUNC_read,masoum_tp:UploadCreator_args_FUNC_read,1660849385441675300,15291,1660849385441675347
4,masoum_tp:UploadCreator_args_FUNC_readmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:UploadCreator_args_FUNC_read,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849386613460084,6687084,1660849386620004530
5,masoum_tp:UploadMedia_args_FUNC_readsocialnetworktypes_tp:Media_FUNC_read,masoum_tp:UploadMedia_args_FUNC_read,socialnetworktypes_tp:Media_FUNC_read,1660849386754670164,9191,1660849386754670981
6,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:UploadMedia_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:UploadMedia_args_FUNC_read,1660849386754664593,350267,1660849386754673784
7,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,1660849385441865395,659699,1660849385442316180
8,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849386754692974,350267,1660849386754974017
9,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:UploadUniqueId_result_FUNC_write,1660849386754981017,350267,1660849386754982390
10,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:UploadUrls_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:UploadUrls_result_FUNC_write,1660849385724156621,2798881,1660849385724162170
11,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:UploadCreator_result_FUNC_write,1660849386499000455,1657524,1660849386499006457
12,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadUniqueId_args_FUNC_read,1660849386754781394,156750,1660849386754783519
13,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadMedia_result_FUNC_write,1660849386754904120,156750,1660849386754906689
14,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadUniqueId_result_FUNC_write,1660849385442249869,443926,1660849385442253715
15,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadCreator_result_FUNC_write,1660849385868190096,623921,1660849385868195128
16,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849386498299538,2200499,1660849386499970786
17,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,1660849386754779917,160159,1660849386754936667
18,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849386755154329,819685,1660849386755354362
19,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:UploadCreator_result_FUNC_write,1660849385442389709,803716,1660849385442392101
20,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,1660849386754694912,281043,1660849386754972558
21,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,1660849386755155815,200033,1660849386755352669
22,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,1660849386755691557,64876,1660849386755753751
23,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,1660849386755578063,1220308,1660849386756794268
24,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,1660849386754662584,354176,1660849386755012851
25,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:UploadCreator_args_FUNC_read,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:UploadCreator_args_FUNC_read,1660849386613462178,6544446,1660849386613553248
26,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreatormasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849386754778237,277646,1660849386754938396
27,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreatormasoum_tp:UploadCreator_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,masoum_tp:UploadCreator_args_FUNC_read,1660849386754696520,277646,1660849386754700883
28,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreatormasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,masoum_tp:UploadUniqueId_result_FUNC_write,1660849385488858023,1065857,1660849385488861295
29,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreatormasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,masoum_tp:UploadCreator_result_FUNC_write,1660849386754943086,277646,1660849386754944481
30,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreatormasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,1660849385867705289,963600,1660849385868334300
31,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreatormasoum_tp:UploadUserMentions_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,masoum_tp:UploadUserMentions_result_FUNC_write,1660849386505538814,7944177,1660849386505543563
32,masoum_tp:UploadUrls_args_FUNC_readsocialnetworktypes_tp:Url_FUNC_read,masoum_tp:UploadUrls_args_FUNC_read,socialnetworktypes_tp:Url_FUNC_read,1660849386755163823,8999,1660849386755164642
33,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUrls_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUrls_args_FUNC_read,1660849386755156879,196854,1660849386755165878
34,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUrls_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUrls_result_FUNC_write,1660849386755322926,196854,1660849386755324219
35,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUniqueId_result_FUNC_write,1660849386619881165,5827963,1660849386619883100
36,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadMedia_result_FUNC_write,1660849386499613477,466036,1660849386499619203
37,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849386615197069,5827963,1660849386616904195
38,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadCreator_result_FUNC_write,1660849386619689115,5827963,1660849386619691501
39,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUserMentions_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUserMentions_result_FUNC_write,1660849386619944759,5827963,1660849386619946910
40,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentionsmasoum_tp:UploadUserMentions_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:UploadUserMentions_args_FUNC_read,1660849386755583698,1216205,1660849386755588656
41,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentionsmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849386755690143,1216205,1660849386755755019
