,edge,source,target,entry_ts,duration,exit_ts
30,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadMedia_result_FUNC_write,1660849628948003637,409547,1660849628948008442
31,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849629067754302,10958586,1660849629074267713
32,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadCreator_result_FUNC_write,1660849628413359156,473390,1660849628413363817
33,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadUniqueId_result_FUNC_write,1660849628425901467,2662503,1660849628425905752
34,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:UploadUrls_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadUrls_result_FUNC_write,1660849628427382070,2662503,1660849628427387811
35,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,1660849628573956417,118145,1660849628573956661
36,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueIdmasoum_tp:UploadUserMentions_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadUserMentions_result_FUNC_write,1660849629074587543,10958586,1660849629074590449
37,masoum_tp:UploadUniqueId_args_FUNC_readmasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:UploadUniqueId_args_FUNC_read,masoum_tp:UploadCreator_result_FUNC_write,1660849628099679924,7179,1660849628099683422
38,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,1660849629062562344,12624599,1660849629075173416
39,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadCreator,1660849629067815916,6390798,1660849629074192673
40,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallsocialnetworktypes_tp:Url_FUNC_read,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,socialnetworktypes_tp:Url_FUNC_read,1660849627859703362,22772,1660849627859704572
41,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,1660849629067762355,6513411,1660849629074262538
42,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849628951207602,3138920,1660849628956706427
43,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,1660849628951992605,132248,1660849628952111130
44,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,1660849629063703902,10971677,1660849629074662488
45,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,1660849629075489014,515867,1660849629075994640
46,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallusertimeline_tp:UserTimelineServiceClient_FUNC_recv_WriteUserTimeline,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,usertimeline_tp:UserTimelineServiceClient_FUNC_recv_WriteUserTimeline,1660849628586047285,7283963,1660849628593327106
47,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:UploadUrls_result_FUNC_write,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:UploadUrls_result_FUNC_write,1660849628264668581,771947,1660849628264670024
48,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:UploadCreator_result_FUNC_write,1660849628573839800,121644,1660849628573957945
49,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallpoststorageservice_tp:PostStorageServiceClient_FUNC_recv_StorePost,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,poststorageservice_tp:PostStorageServiceClient_FUNC_recv_StorePost,1660849628586690453,590119,1660849628587276978
50,masoum_tp:ComposePostServiceClient_FUNC_dispatchCallmasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:UploadUniqueId_result_FUNC_write,1660849628947249217,1136493,1660849628948374437
51,masoum_tp:UploadUrls_args_FUNC_readmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:UploadUrls_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,1660849627257226823,13979,1660849627257232224
52,masoum_tp:UploadUrls_args_FUNC_readsocialnetworktypes_tp:Url_FUNC_read,masoum_tp:UploadUrls_args_FUNC_read,socialnetworktypes_tp:Url_FUNC_read,1660849629067853165,43884,1660849629067858824
53,masoum_tp:UploadUrls_args_FUNC_readmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:UploadUrls_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,1660849627878762028,16635,1660849627878763262
54,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlssocialnetworktypes_tp:Url_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,socialnetworktypes_tp:Url_FUNC_read,1660849627878746745,20415,1660849627878763380
55,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849628101740829,1303680,1660849628102035050
56,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUrls_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUrls_args_FUNC_read,1660849629067822438,6376757,1660849629067866322
57,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUniqueId_result_FUNC_write,1660849628327558543,709809,1660849628327565050
58,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadMedia_result_FUNC_write,1660849627306812450,1077202,1660849627306816458
59,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadCreator_result_FUNC_write,1660849629074116939,6376757,1660849629074120723
60,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUrls_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUrls_result_FUNC_write,1660849629074179365,6376757,1660849629074182500
61,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUserMentions_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUserMentions_result_FUNC_write,1660849628102226095,1303680,1660849628102230044
62,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlspoststorageservice_tp:StorePost_presult_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,poststorageservice_tp:StorePost_presult_FUNC_read,1660849628587273426,586525,1660849628587275573
63,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextmasoum_tp:UploadText_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:UploadText_args_FUNC_read,1660849629075492441,505626,1660849629075499923
64,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextmasoum_tp:UploadText_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:UploadText_result_FUNC_write,1660849628847114706,5566734,1660849628847120357
65,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextmasoum_tp:UploadUserMentions_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:UploadUserMentions_result_FUNC_write,1660849628956452806,5484436,1660849628956458111
66,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextusertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,1660849628953789206,5484436,1660849628956313829
67,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849628951984601,5484436,1660849628952116849
68,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextsocialnetworktypes_tp:Media_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,socialnetworktypes_tp:Media_FUNC_read,1660849628586059851,9432,1660849628586060955
69,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextmasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:UploadUniqueId_result_FUNC_write,1660849629075900765,505626,1660849629075903716
70,masoum_tp:UploadText_args_FUNC_readsocialnetworktypes_tp:Media_FUNC_read,masoum_tp:UploadText_args_FUNC_read,socialnetworktypes_tp:Media_FUNC_read,1660849628586056199,3500,1660849628586057295
71,masoum_tp:UploadText_args_FUNC_readmasoum_tp:UploadText_args_FUNC_read,masoum_tp:UploadText_args_FUNC_read,masoum_tp:UploadText_args_FUNC_read,1660849628841688631,940574,1660849628841693552
72,masoum_tp:UploadText_args_FUNC_readmasoum_tp:UploadUserMentions_args_FUNC_read,masoum_tp:UploadText_args_FUNC_read,masoum_tp:UploadUserMentions_args_FUNC_read,1660849628841693586,940574,1660849628841703027
73,masoum_tp:UploadText_args_FUNC_readmasoum_tp:UploadUserMentions_result_FUNC_write,masoum_tp:UploadText_args_FUNC_read,masoum_tp:UploadUserMentions_result_FUNC_write,1660849628842474687,940574,1660849628842480586
74,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentionsmasoum_tp:UploadUserMentions_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:UploadUserMentions_args_FUNC_read,1660849629067769885,6500183,1660849629067781635
75,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentionsusertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,1660849628586045131,7580646,1660849628593329094
76,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentionsmasoum_tp:UploadUserMentions_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:UploadUserMentions_result_FUNC_write,1660849628586043292,7580646,1660849628586044580
77,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentionsmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849629067806541,6500183,1660849629074197339
78,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentionsmasoum_tp:UploadText_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:UploadText_result_FUNC_write,1660849628593371391,7580646,1660849628593372680
79,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentionsmasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:UploadCreator_result_FUNC_write,1660849628592621045,5094355,1660849628592623163
80,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentionsmasoum_tp:UploadUrls_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:UploadUrls_result_FUNC_write,1660849628101930259,282762,1660849628101933643
81,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentionsmasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:UploadUniqueId_result_FUNC_write,1660849628592587192,5094355,1660849628592589246
82,masoum_tp:UploadUserMentions_args_FUNC_readmasoum_tp:UploadText_result_FUNC_write,masoum_tp:UploadUserMentions_args_FUNC_read,masoum_tp:UploadText_result_FUNC_write,1660849628951997485,8604,1660849628952001680
83,socialnetworktypes_tp:Post_FUNC_writesocialnetworktypes_tp:Creator_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,1660849629078013372,35097,1660849629078015507
84,socialnetworktypes_tp:Post_FUNC_writesocialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,1660849629078032103,35097,1660849629078033535
85,socialnetworktypes_tp:Post_FUNC_writepoststorageservice_tp:StorePost_pargs_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,poststorageservice_tp:StorePost_pargs_FUNC_write,1660849628586575215,42418,1660849628586587029
86,socialnetworktypes_tp:Post_FUNC_writesocialnetworktypes_tp:Url_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,socialnetworktypes_tp:Url_FUNC_write,1660849629078042394,35097,1660849629078043984
87,socialnetworktypes_tp:Post_FUNC_writesocialnetworktypes_tp:Post_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,1660849628216349574,14784,1660849628216360986
88,socialnetworktypes_tp:Post_FUNC_writeusertimeline_tp:WriteUserTimeline_pargs_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,usertimeline_tp:WriteUserTimeline_pargs_FUNC_write,1660849628843969531,125624,1660849628844001224
89,socialnetworktypes_tp:Post_FUNC_writeusertimeline_tp:UserTimelineServiceClient_FUNC_send_WriteUserTimeline,socialnetworktypes_tp:Post_FUNC_write,usertimeline_tp:UserTimelineServiceClient_FUNC_send_WriteUserTimeline,1660849628953930241,46598,1660849628953933809
90,socialnetworktypes_tp:Creator_FUNC_writesocialnetworktypes_tp:Creator_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,1660849628103787224,37068,1660849628103789736
91,socialnetworktypes_tp:Creator_FUNC_writesocialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,1660849628103801113,37068,1660849628103803768
92,socialnetworktypes_tp:Creator_FUNC_writesocialnetworktypes_tp:Url_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,socialnetworktypes_tp:Url_FUNC_write,1660849628103817759,37068,1660849628103820387
93,socialnetworktypes_tp:Creator_FUNC_writeusertimeline_tp:WriteUserTimeline_pargs_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,usertimeline_tp:WriteUserTimeline_pargs_FUNC_write,1660849628103794734,37068,1660849628103800407
94,socialnetworktypes_tp:Media_FUNC_writesocialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,1660849628586581048,2355,1660849628586581625
95,socialnetworktypes_tp:Media_FUNC_writesocialnetworktypes_tp:Url_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Url_FUNC_write,1660849628586583204,8347,1660849628586584550
96,socialnetworktypes_tp:Media_FUNC_writeusertimeline_tp:WriteUserTimeline_pargs_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,usertimeline_tp:WriteUserTimeline_pargs_FUNC_write,1660849628586580665,8347,1660849628586583020
97,socialnetworktypes_tp:Media_FUNC_writesocialnetworktypes_tp:Post_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,1660849627320388420,30787,1660849627320407118
98,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimelinesocialnetworktypes_tp:Media_FUNC_write,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,socialnetworktypes_tp:Media_FUNC_write,1660849628586575669,11814,1660849628586576648
99,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimelinesocialnetworktypes_tp:Post_FUNC_write,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,socialnetworktypes_tp:Post_FUNC_write,1660849628586577360,11814,1660849628586585707
100,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimelinesocialnetworktypes_tp:Creator_FUNC_write,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,socialnetworktypes_tp:Creator_FUNC_write,1660849627309346372,53036,1660849627309349693
101,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimelinepoststorageservice_tp:PostStorageServiceClient_FUNC_send_StorePost,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,poststorageservice_tp:PostStorageServiceClient_FUNC_send_StorePost,1660849628430158648,1415435,1660849628430178961
102,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimelineusertimeline_tp:UserTimelineServiceClient_FUNC_send_WriteUserTimeline,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,usertimeline_tp:UserTimelineServiceClient_FUNC_send_WriteUserTimeline,1660849629079461729,0,1660849629079509765
